"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","86/3609","247/14366",0.000387071217843599,0.018559161291788,0.0156654389994812,"NBL1/CCN1/TGFBR3/AGT/ADAM17/EMILIN1/XDH/LTBP1/CRIM1/ZEB2/DLX1/PPARG/FSTL1/VEPH1/IL12A/SKIL/RASL11B/ADAMTS3/FGF2/SPRY1/VEGFC/SNX25/DAB2/FOXD1/NREP/SEMA6A/LOX/FGF1/CYFIP2/RUNX2/WASF1/CITED2/LATS1/TSPAN12/HIPK2/SFRP1/SDCBP/CDKN2B/ABL1/GATA3/BAMBI/JCAD/MMRN2/DKK3/FOLR1/SORL1/CD63/CHST11/SHISA2/SPART/MIR17HG/HIF1A/CYFIP1/THBS1/CTDSPL2/ONECUT1/NEDD4/SMAD6/SMAD3/NPTN/PDPK1/PRKCB/TGFB1I1/FLCN/ITGB3/ITGA3/TOB1/NOG/SMURF2/RNF165/SMAD2/SMAD7/SMAD4/ONECUT2/PIN1/GIPC1/SPRED3/TGFB1/FERMT1/BMP2/SLC2A10/PTPN1/DOK5/EP300/CHRDL1/APLN",86
"GO:0048499","GO:0048499","synaptic vesicle membrane organization","13/3609","21/14366",0.000387300994870174,0.018559161291788,0.0156654389994812,"SNAPIN/SNAP47/STX11/STX1A/STXBP1/STX3/SNAP23/PRRT2/STX1B/SYNGR2/AP3D1/SNAP29/SYNGR1",13
"GO:0090049","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","20/3609","39/14366",0.000392909787755859,0.018559161291788,0.0156654389994812,"GATA2/KDR/FGF2/FBXW7/PLK2/HDAC9/ANXA1/KLF4/ABL1/JCAD/NRP1/MMRN2/PIK3C2A/HDAC7/RHOJ/THBS1/MAP3K3/HMOX1/CARD10/SRPX2",20
"GO:0050878","GO:0050878","regulation of body fluid levels","103/3609","305/14366",0.000395651625946641,0.018559161291788,0.0156654389994812,"EPHB2/PAFAH2/SFN/ELOVL1/F3/FLG/MTX1/GBA/PEAR1/USF1/ADORA1/XDH/MERTK/FAP/TFPI/DGKD/GNAI2/PROS1/HEG1/PLSCR1/P2RY12/RAP2B/TP63/CLDN1/TXK/BTC/ITGA2/IL6ST/F2R/F2RL1/F12/EDN1/DDR1/MAPK14/PDSS2/GJA1/PDGFA/AQP1/EGFR/CLDN4/CD36/SERPINE1/GPAT4/FZD6/EXT1/HAS2/GNAQ/SYK/STXBP1/PRKG1/PLAU/ADM/SAA1/CD59/EXT2/CCND1/ST3GAL4/SCNN1A/PTPRO/NFE2/DGKA/OAS2/NCOR2/DGKH/AKAP11/EDNRB/HIF1A/ITPK1/SERPINA1/THBS1/TYRO3/RAB27A/CORO2B/ABAT/EMP2/GOT2/PLCG2/MLLT6/KRT16/STAT5A/WNK4/ITGA2B/ITGB3/ACTG1/MYO5B/SERPINB2/PRKACA/GPI/USF2/AXL/KCNN4/BLOC1S3/NR1H2/THBD/MYL9/ADA/HPS4/PDGFB/FBLN1/UPRT/ATP7A/APLN/AVPR2",103
"GO:0045055","GO:0045055","regulated exocytosis","71/3609","197/14366",0.000395886546326536,0.018559161291788,0.0156654389994812,"VAMP3/PIK3CD/RAP1A/SV2A/S100A13/SNAPIN/SYT2/SNAP47/ZP4/ARL8B/RAB5A/GNAI2/GSK3B/GATA2/KIT/SNCA/F2RL1/MICAL1/STX11/STXBP5/SCIN/STX1A/LAT2/STEAP2/RIMS2/UNC13B/SYK/NR4A3/STXBP1/NCS1/PI4K2A/STX3/GAB2/BACE1/CBL/KLRC2/SLC4A8/LAMP1/RAB15/TMED10/CALM1/RASGRP1/VPS18/SNAP23/RAB27A/BAIAP3/RAB26/PDPK1/SYT17/PRKCB/PRRT2/DOC2A/CORO1A/STX1B/ITGAM/FOXF1/UNC13D/SYNGR2/RAB31/STXBP2/GIPC1/UNC13A/CALM3/NAPA/SPHK2/DNAJC5/ITGB2/SNAP29/HMOX1/RAC2/SYNGR1",71
"GO:0016126","GO:0016126","sterol biosynthetic process","25/3609","53/14366",0.000411845400623078,0.0191366356232439,0.0161528742219549,"DHCR24/PRKAA2/HSD17B7/LBR/MSMO1/HMGCS1/HMGCR/FGF1/CYP51A1/INSIG1/FDFT1/SQLE/IDI1/ERLIN1/CYB5R2/DHCR7/SC5D/MVK/ERG28/MVD/LSS/SEC14L2/CYB5R3/EBP/NSDHL",25
"GO:0043062","GO:0043062","extracellular structure organization","90/3609","261/14366",0.000414735959752897,0.0191366356232439,0.0161528742219549,"VWA1/CCN1/COL11A1/ADAMTSL4/CTSK/ELF3/FMOD/LAMB3/TGFB2/AGT/NID1/EMILIN1/DPP4/FAP/COL5A2/COL4A4/CRTAP/CCDC80/PTX3/ADAMTS3/NDNF/ADAMTS16/LOX/TGFBI/SPINK5/SH3PXD2B/FOXC1/DDR1/CCN2/FSCN1/AEBP1/COL1A2/DNAJB6/LOXL2/EXT1/TNFRSF11B/COL14A1/HAS2/TGFBR1/COL27A1/OLFML2A/ABL1/COL5A1/COL13A1/LOXL4/KAZALD1/COL17A1/ADAM8/WT1/HSD17B12/LTBP3/MMP8/MMP1/MPZL3/ETS1/ADAMTS20/LUM/NTN4/MMP17/RB1/COL4A2/MMP14/NID2/FLRT2/FBLN5/WDR72/ADAM10/MYO1E/SMAD3/THSD4/FURIN/MMP15/HAS3/CRISPLD2/FOXF1/NF1/SOX9/COL5A3/TGFB1/FERMT1/BMP2/MMP9/SLC2A10/ADAMTS1/MMP11/FBLN1/GPM6B/ATP7A/COL4A6/COL4A5",90
"GO:0010594","GO:0010594","regulation of endothelial cell migration","59/3609","158/14366",0.000421372628685248,0.0192909656569965,0.0162831413009209,"PIK3CD/EPHA2/EFNA1/AGT/ADAM17/NRP2/PPARG/GATA2/KDR/FGF2/FBXW7/VEGFC/PLK2/FGF1/EDN1/HDAC9/PTN/STC1/ANGPT1/ANXA1/KLF4/ABL1/GATA3/JCAD/NRP1/MMRN2/PIK3C2A/ETS1/HDAC7/P2RX4/SCARB1/PRKD1/HIF1A/RHOJ/LGMN/AKT1/THBS1/DNAJA4/PDPK1/EMP2/NF1/JUP/STAT5A/GRN/ITGB3/MAP3K3/PTPRM/GPI/TGFB1/FUT1/ANGPT4/RIN2/HMOX1/CARD10/SH3BP1/PDGFB/TMSB4X/SRPX2/MECP2",59
"GO:0140059","GO:0140059","dendrite arborization","8/3609","10/14366",0.000428993001455438,0.0194875890583633,0.0164491074160678,"PHACTR1/TPBG/SEMA3A/PTN/NRP1/ZNF365/TAOK2/IGF2BP1",8
"GO:0007369","GO:0007369","gastrulation","58/3609","155/14366",0.000441352766267593,0.019821729655646,0.016731149209966,"ZBTB17/EPHA2/WLS/COL11A1/RNF2/LAMB3/ACVR2A/ITGA4/COL5A2/FZD7/CUL3/EOMES/TGFBR2/SETD2/TASOR/LEF1/ITGA2/FOXC1/GJA1/SOX7/SFRP1/EYA1/EXT1/NR4A3/KLF4/COL5A1/EXT2/TENM4/MMP8/ITGA7/HMGA2/TXNRD1/COL4A2/MMP14/SMAD3/MMP15/FOXF1/LHX1/WNT3/ITGB3/ITGA3/NOG/PRKAR1A/ITGB4/GATA6/LAMA3/SMAD2/SMAD4/PRKACA/GPI/MYADM/MKKS/TGIF2/MMP9/ETS2/ITGB2/COL6A1/APLN",58
"GO:0071559","GO:0071559","response to transforming growth factor beta","78/3609","221/14366",0.000443113751687651,0.019821729655646,0.016731149209966,"JUN/TGFBR3/FMOD/TGFB2/ADAM17/EMILIN1/LTBP1/TGFBRAP1/ZEB2/DLX1/PPARG/TGFBR2/VEPH1/SKIL/CLDN1/RASL11B/SPRY1/HPGD/SNX25/DAB2/NREP/LOX/NR3C1/EDN1/FYN/CITED2/LATS1/ITGB8/COL1A2/HIPK2/SFRP1/SDCBP/CDKN2B/TGFBR1/BAMBI/ANKRD1/DKK3/SOX6/LPXN/LTBP3/FOLR1/NOX4/PDE3A/CHST11/SMAD9/MIR17HG/COL4A2/FERMT2/ZFP36L1/LTBP2/FOS/THBS1/ONECUT1/SMAD6/SMAD3/FURIN/PDPK1/TGFB1I1/FLCN/ITGA3/SMURF2/SOX9/ROCK1/SMAD2/SMAD7/SMAD4/ONECUT2/PIN1/GIPC1/SPRED3/TGFB1/FERMT1/BMP2/ID1/DUSP15/SLC2A10/EP300/USP9X",78
"GO:0043299","GO:0043299","leukocyte degranulation","27/3609","59/14366",0.000451380743548124,0.0200385693726667,0.0169141795369429,"PIK3CD/S100A13/GATA2/KIT/F2RL1/LAT2/SYK/NR4A3/STXBP1/PI4K2A/GAB2/CBL/KLRC2/LAMP1/RASGRP1/SNAP23/RAB27A/PDPK1/CORO1A/ITGAM/FOXF1/UNC13D/STXBP2/SPHK2/ITGB2/HMOX1/RAC2",27
"GO:0072009","GO:0072009","nephron epithelium development","38/3609","92/14366",0.000469264827424992,0.0205966957181082,0.0173852834883043,"PBX1/AGT/KIF26B/STAT1/PROM1/PKD2/FGF2/ADAMTS16/FOXD1/FGF1/FOXC1/GLI3/PODXL/EYA1/EXT1/GATA3/DCHS1/WT1/YAP1/PTPRO/SIX1/SIX4/FMN1/MYO1E/IQGAP1/SOX8/SALL1/LHX1/WNK4/HOXB7/NOG/PECAM1/SOX9/SMAD4/BMP2/LAMA5/LIF/MAGED1",38
"GO:0003151","GO:0003151","outflow tract morphogenesis","29/3609","65/14366",0.000476959284512212,0.0205966957181082,0.0173852834883043,"TGFBR3/TGFB2/NRP2/TGFBR2/ROBO2/PLXND1/PITX2/NIPBL/ISL1/NKX2-5/FOXC1/CITED2/TWIST1/EYA1/NRP1/PARVA/FOLR1/TBX3/MIR17HG/SIX1/HIF1A/SMAD6/FZD2/NOG/TBX2/GATA6/SMAD4/RYR1/TBX1",29
"GO:0030500","GO:0030500","regulation of bone mineralization","29/3609","65/14366",0.000476959284512212,0.0205966957181082,0.0173852834883043,"CCN1/PKDCC/ACVR2A/CCR1/BMPR1B/ANKH/ADGRV1/BMP6/ENPP1/TWIST1/PTN/OSR2/ALOX5/SRGN/LTBP3/MGP/WNT10B/CYP27B1/ATP2B1/P2RX7/HIF1A/SMAD3/RFLNB/SOX9/TGFB1/TRPM4/BMP2/GPM6B/BCOR",29
"GO:0045229","GO:0045229","external encapsulating structure organization","90/3609","262/14366",0.000478360274065315,0.0205966957181082,0.0173852834883043,"VWA1/CCN1/COL11A1/ADAMTSL4/CTSK/ELF3/FMOD/LAMB3/TGFB2/AGT/NID1/EMILIN1/DPP4/FAP/COL5A2/COL4A4/CRTAP/CCDC80/PTX3/ADAMTS3/NDNF/ADAMTS16/LOX/TGFBI/SPINK5/SH3PXD2B/FOXC1/DDR1/CCN2/FSCN1/AEBP1/COL1A2/DNAJB6/LOXL2/EXT1/TNFRSF11B/COL14A1/HAS2/TGFBR1/COL27A1/OLFML2A/ABL1/COL5A1/COL13A1/LOXL4/KAZALD1/COL17A1/ADAM8/WT1/HSD17B12/LTBP3/MMP8/MMP1/MPZL3/ETS1/ADAMTS20/LUM/NTN4/MMP17/RB1/COL4A2/MMP14/NID2/FLRT2/FBLN5/WDR72/ADAM10/MYO1E/SMAD3/THSD4/FURIN/MMP15/HAS3/CRISPLD2/FOXF1/NF1/SOX9/COL5A3/TGFB1/FERMT1/BMP2/MMP9/SLC2A10/ADAMTS1/MMP11/FBLN1/GPM6B/ATP7A/COL4A6/COL4A5",90
"GO:0003014","GO:0003014","renal system process","36/3609","86/14366",0.000483328128567474,0.0205966957181082,0.0173852834883043,"ADORA1/AGT/GNAI2/BTC/F2R/F2RL1/EDN1/ADGRF5/GJA1/SGK1/AQP1/CLDN4/STC1/HAS2/PCSK5/AKR1C3/KCNMA1/ADM/MCAM/PTPRO/SPX/AKAP11/EDNRB/LGMN/MYO1E/CORO2B/EMP2/MLLT6/WNK4/ITGA3/MYO5B/PRKACA/PKN1/RHPN2/PDGFB/AVPR2",36
"GO:0032418","GO:0032418","lysosome localization","30/3609","68/14366",0.000485041639777974,0.0205966957181082,0.0173852834883043,"PIK3CD/PLEKHM2/S100A13/SNAPIN/FAM98A/ARL8B/GATA2/KIT/TFEB/LAT2/SYK/NR4A3/STXBP1/KIF5B/GAB2/CBL/PIP4P1/RASGRP1/SNAP23/PDPK1/FOXF1/BORCS6/FLCN/PLEKHM1/UNC13D/STXBP2/KXD1/SPHK2/HMOX1/RAC2",30
"GO:0048864","GO:0048864","stem cell development","34/3609","80/14366",0.000491823670438942,0.0206270198268851,0.0174108794982096,"PHACTR4/PEF1/SEMA6C/SEMA4C/NRP2/GBX2/SETD2/PITX2/FGF2/ISL1/SEMA6A/FOXC1/EDN1/CITED2/TWIST1/SEMA3A/SNAI2/NRP1/SEMA4G/FOLR1/ALX1/CORO1C/EDNRB/HIF1A/SEMA6D/SOX8/MSI2/SOX9/CDH2/SEMA6B/LAMA5/TBX1/MAPK1/SOX10",34
"GO:0003007","GO:0003007","heart morphogenesis","73/3609","205/14366",0.00049527677710512,0.0206270198268851,0.0174108794982096,"MTOR/CCN1/TGFBR3/COL11A1/EFNA1/MDM4/TGFB2/RTN4/XIRP2/BBS5/NRP2/TGFBR2/ROBO2/IFT57/HEG1/PLXND1/SHOX2/PKD2/PITX2/BBS7/SPRY1/CPE/NIPBL/ISL1/CERT1/SLIT3/NKX2-5/FOXC1/CITED2/ADGRG6/TWIST1/DNAH11/DLC1/SNAI2/EYA1/EXT1/HAS2/TGFBR1/COL5A1/OLFM1/GATA3/NRP1/ANKRD1/DCHS1/PARVA/FOLR1/YAP1/TBX3/SETDB2/POU4F1/MIR17HG/SIX1/HIF1A/FLRT2/SMAD6/SMAD3/NDRG4/FOXF1/FZD2/NOG/TBX2/SOX9/GATA6/SMAD7/SMAD4/ALPK2/RYR1/TGFB1/BMP2/MKKS/ADAMTS1/TBX1/TAFAZZIN",73
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","45/3609","114/14366",0.000496315664776586,0.0206270198268851,0.0174108794982096,"TGFBR3/ADAM17/EMILIN1/LTBP1/ZEB2/PPARG/VEPH1/SKIL/RASL11B/SPRY1/SNX25/DAB2/NREP/LOX/CITED2/LATS1/HIPK2/SDCBP/CDKN2B/BAMBI/DKK3/FOLR1/CHST11/MIR17HG/THBS1/ONECUT1/SMAD6/SMAD3/PDPK1/TGFB1I1/FLCN/ITGA3/SMURF2/SMAD2/SMAD7/SMAD4/ONECUT2/PIN1/GIPC1/SPRED3/TGFB1/FERMT1/BMP2/SLC2A10/EP300",45
"GO:0030325","GO:0030325","adrenal gland development","12/3609","19/14366",0.000503808488120574,0.0207322288884938,0.0174996844884197,"PBX1/CITED2/ARID5B/DKK3/WT1/MDK/SMAD3/STRA6/SALL1/NF1/SMAD2/TSPO",12
"GO:0061572","GO:0061572","actin filament bundle organization","55/3609","146/14366",0.000505922991647545,0.0207322288884938,0.0174996844884197,"MTOR/SLC9A1/WASF2/MYO1B/CUL3/CD47/PLS1/ADD1/PTGER4/PIK3R1/SYNPO/NEDD9/PHACTR1/CARMIL1/MICAL1/CCN2/FSCN1/PPP1R9A/ARHGEF5/DLC1/SFRP1/TESK1/TGFBR1/LPAR1/ABL1/AIF1L/NRP1/SORBS1/SHTN1/SWAP70/CORO1B/PPFIA1/NOX4/RDX/EPS8/RAPGEF3/LIMA1/PAWR/HSP90B1/FERMT2/GPR65/SMAD3/CORO2B/RFLNB/PFN1/ACTG1/SPIRE1/ROCK1/ARHGEF18/RHPN2/MKKS/ID1/SDC4/BAIAP2L2/FRMD7",55
"GO:0043534","GO:0043534","blood vessel endothelial cell migration","44/3609","111/14366",0.000512704230550082,0.0207883039929985,0.0175470164295132,"EPHA2/EFNA1/ADAM17/PPARG/GATA2/KDR/FGF2/FBXW7/VEGFC/PLK2/HDAC9/ANGPT1/ANXA1/KLF4/ABL1/JCAD/NRP1/MMRN2/PIK3C2A/ETS1/HDAC7/P2RX4/SCARB1/PRKD1/HIF1A/RHOJ/AKT1/THBS1/PDPK1/EMP2/NF1/JUP/STAT5A/MAP3K3/TGFB1/ANGPT4/ID1/HMOX1/CARD10/SH3BP1/PDGFB/TMSB4X/SRPX2/MECP2",44
"GO:0030511","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","16/3609","29/14366",0.000520283969284576,0.0207883039929985,0.0175470164295132,"TGFBR3/ADAM17/ZEB2/DAB2/CITED2/HIPK2/SDCBP/CDKN2B/THBS1/TGFB1I1/FLCN/SMAD4/GIPC1/FERMT1/SLC2A10/EP300",16
"GO:1903846","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","16/3609","29/14366",0.000520283969284576,0.0207883039929985,0.0175470164295132,"TGFBR3/ADAM17/ZEB2/DAB2/CITED2/HIPK2/SDCBP/CDKN2B/THBS1/TGFB1I1/FLCN/SMAD4/GIPC1/FERMT1/SLC2A10/EP300",16
"GO:0150063","GO:0150063","visual system development","105/3609","314/14366",0.000521481345899452,0.0207883039929985,0.0175470164295132,"GNB1/MFN2/EPHA2/MFAP2/EPHB2/CLIC4/PHACTR4/BCAR3/PYGO2/PBX1/IGFN1/TGFB2/WNT9A/ZNF513/MERTK/DLX1/COL5A2/MTERF4/THRB/RARB/TGFBR2/MITF/CRYBG3/MYH15/P2RY12/PRKCI/SKIL/CLCN2/PROM1/BMPR1B/PITX2/BBS7/FGF2/SPRY1/LPCAT1/NIPBL/PDGFRB/SH3PXD2B/FOXC1/BMP6/USP45/CITED2/TWIST1/ABCB5/GLI3/TSPAN12/PTN/HIPK2/RP1/OSR2/TOPORS/TDRD7/TGFBR1/KLF4/PBX3/SLC25A25/COL5A1/GATA3/VIM/RAB18/NRP1/ZDHHC16/RRM1/TUB/PAX6/WT1/PLAAT3/MYO7A/CRYAB/NECTIN1/TULP3/ATP2B1/ATP8A2/FREM2/SLITRK6/RPGRIP1/SALL2/HIF1A/RHOJ/TTLL5/MEIS2/LCTL/SMAD3/NR2E3/STRA6/ALDH1A3/SOX8/ITGAM/NKD1/HSF4/MAF/CTNS/NF1/LHX1/TBX2/SOX9/JMJD6/LAMA1/PTPRM/SPRED3/SMG9/BLOC1S3/TBC1D20/TGIF2/CHRDL1",105
"GO:0001701","GO:0001701","in utero embryonic development","111/3609","335/14366",0.000538755129347043,0.0213317909322546,0.0180057635334407,"SLC35E2B/MFN2/WDTC1/CCDC24/FOXD3/CCN1/CHTOP/SLC39A1/ELF3/ZBED6/ETNK2/NEK2/VASH2/CAPN2/SF3B6/BIRC6/RTN4/CASP8/CUL3/BRK1/EOMES/TGFBR2/SETD2/HEG1/GATA2/SKIL/ADAMTS3/PKD2/LEF1/CERT1/MGAT1/FOXC1/EDN1/TFEB/C6orf141/CITED2/LATS1/TWIST1/GLI3/PSPH/DNAJB6/POLB/NBN/ANGPT1/TGFBR1/KLF4/LMX1B/GATA3/ST8SIA6/KIFBP/SEC24C/PHLDA2/ADM/YAP1/NPAT/CHEK1/KRT8/PTPRR/CHST11/TBX3/LPAR6/HIF1A/ZFP36L1/PPP4R4/AKT1/ADAM10/MYO1E/MAP2K1/SMAD3/SIN3A/FURIN/SOX8/ADCY9/FOXF1/NXN/SOX15/FLCN/GGNBP2/NMT1/NOG/TANC2/POLG2/GRB2/SOCS3/MAFG/GATA6/SMAD2/SMAD4/MBD3/SLC39A3/KEAP1/KLF2/GPI/SMG9/BMP2/HM13/EIF2S2/DHX35/ADA/STK4/SALL4/STMN3/MAPK1/LIF/MFNG/SOX10/PDGFB/BCOR/ATP7A/NSDHL/ND4",111
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","71/3609","199/14366",0.000551236963379749,0.0215986743414214,0.0182310347997735,"PARK7/IFI6/EYA3/SORT1/NGF/PEA15/ATF3/TGFB2/AGT/BIRC6/IL1A/CASP8/STRADB/TMBIM1/BOK/GSK3B/IL12A/SKIL/HTT/BMPR1B/SH3RF1/TERT/PIK3R1/CTNNA1/PHIP/CASP8AP2/FYN/EYA4/TNFAIP3/SERPINE1/TNFRSF10A/SFRP1/SNAI2/EYA1/IL7/TGFBR1/NRP1/TCF7L2/MADD/GSTP1/FADD/CTTN/YAP1/LTBR/DDX47/KRT8/KRT18/ERBB3/P2RX7/PARP2/BCL2L2/LGALS3/SGPP1/IFI27/AKT1/THBS1/SMAD3/BCL2A1/PDPK1/PYCARD/TRADD/NOL3/PSME3/PMAIP1/MKNK2/DAPK3/CD70/TGFB1/STK4/HMOX1/SRPX",71
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","53/3609","140/14366",0.000552867090650719,0.0215986743414214,0.0182310347997735,"MTOR/MAD2L2/PEF1/TRIM62/TGFBR3/S100A4/EFNA1/TGFB2/RTN4/POLR1B/EOMES/TGFBR2/TASOR/USF3/GSK3B/LEF1/SPRY1/DAB2/ISL1/HNRNPAB/FOXC1/TWIST1/LOXL2/SFRP1/SNAI2/SDCBP/HAS2/TGFBR1/OLFM1/GATA3/BAMBI/DLG5/TCF7L2/MDK/HMGA2/ALX1/TBX3/FOXA1/FERMT2/HIF1A/SMAD3/TGFB1I1/RFLNB/NOG/SOX9/MCRIP1/ROCK1/SMAD2/SMAD7/SMAD4/SPRED3/TGFB1/BMP2",53
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","40/3609","99/14366",0.000575657315697261,0.0223400786091785,0.0188568401984066,"SLC9A1/LPAR3/ATP1B1/GJC2/EHD3/CALM2/STAC/CCR1/CACNA1D/HTT/PKD2/SNCA/F2R/PDGFRB/CACNA2D1/STC1/ABL1/GSTO1/STIM1/KCNE3/ATP2B1/P2RX7/P2RX4/ORAI1/AKAP6/LGALS3/CALM1/CAPN3/PDPK1/PLCG2/TRPV3/TRPV2/STAC2/CALM3/SPHK2/NTSR1/PDGFB/MCHR1/TSPO/PLP1",40
"GO:0051046","GO:0051046","regulation of secretion","157/3609","498/14366",0.000617387717534053,0.0238019212154576,0.0200907540491171,"VAMP3/ATP13A2/P3H1/WLS/RAP1A/SV2A/SNAPIN/SYT2/ADORA1/ZBED6/TGFB2/DISP1/AGT/FKBP1B/IL1A/DPP4/PER2/RAB5A/PDCD6IP/GNAI2/CD200/GSK3B/STXBP5L/GATA2/RAB7A/P2RY12/IL12A/NMU/EPHA5/NKX6-1/SNCA/PPP3CA/SLC9B2/VEGFC/OXCT1/ISL1/HMGCR/F2R/F2RL1/SLC12A2/BMP6/EDN1/PPARD/MICAL1/GJA1/SGK1/STXBP5/SCIN/AQP1/EGFR/STX1A/CYP51A1/PPP1R9A/LGI3/STC1/SFRP1/SDCBP/RIMS2/SLC30A8/CCN3/ADCY8/UNC13B/ANXA1/SYK/STXBP1/LRRC8A/PTGES/NCS1/PHPT1/STAM/DNAJC1/KIF5B/ALOX5/SNCG/ANKRD1/TCF7L2/ADAM8/APBB1/SAA1/OSBP/GRK2/CPT1A/TPCN2/GAB2/EXPH5/SIDT2/BACE1/C2CD2L/KLRC2/SPX/SLC4A8/ERBB3/KCNMB4/OAS2/P2RX4/AACS/EDNRB/LAMP1/RAB2B/PCK2/STXBP6/HIF1A/RAB15/TMED10/CALM1/SCG5/VPS18/RAB27A/RAB8B/MCTP2/RAB11FIP3/BAIAP3/RAB26/PDPK1/ABAT/SYT17/PRKCB/DOC2A/STX1B/ITGAM/PARD6A/FOXF1/MYH10/MYO18A/SRCIN1/WNK4/NSF/LLGL2/UNC13D/SMAD4/RAB27B/TNFRSF11A/STXBP2/GIPC1/RAB8A/TGFB1/KCNN4/CALM3/SPHK2/TRPM4/NR1H2/BMP2/ADA/SDC4/NTSR1/PFKL/ITGB2/LIF/HMOX1/RAC2/PLA2G6/IL1RAPL1/CDK16/HTR2C/APLN/AVPR2/ATP6AP1",157
"GO:0072078","GO:0072078","nephron tubule morphogenesis","27/3609","60/14366",0.000626254043906481,0.0239859391979868,0.0202460801672966,"PBX1/AGT/KIF26B/PKD2/FGF2/ADAMTS16/FOXD1/FGF1/GLI3/EYA1/GATA3/DCHS1/WT1/SIX1/SIX4/FMN1/SOX8/SALL1/LHX1/WNK4/HOXB7/NOG/SOX9/SMAD4/BMP2/LAMA5/MAGED1",27
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","35/3609","84/14366",0.000637392153360376,0.0241094265092001,0.0203503134842341,"COL11A1/SLC39A1/PRRX1/HOXD4/SATB2/TGFBR2/SETD2/SHOX2/NIPBL/RUNX2/MTHFD1L/TWIST1/HOXA2/HOXA3/HOXA5/GLI3/EYA1/OSR2/TGFBR1/TULP3/HOXC4/ALX1/CHST11/MMP14/SIX1/SIX4/SMAD3/LHX1/HOXB2/HOXB7/NOG/EIF4A3/SMAD2/SLC39A3/TBX1",35
"GO:0034637","GO:0034637","cellular carbohydrate biosynthetic process","28/3609","63/14366",0.000639605727903286,0.0241094265092001,0.0203503134842341,"MTOR/ACADM/HS2ST1/PPP1CB/PER2/GBE1/GSK3B/GYG1/NHLRC1/ENPP1/PPP1R3B/EXT1/HAS2/PPP1R3C/SORBS1/EXT2/PCK2/AKT1/SELENOS/B3GNT9/HAS3/B3GNT3/ISYNA1/GYS1/B4GALT5/PPP1R3D/GYG2/PPP1R3F",28
"GO:0038127","GO:0038127","ERBB signaling pathway","44/3609","112/14366",0.000641820910483826,0.0241094265092001,0.0203503134842341,"ERRFI1/IFI6/BCAR3/ADORA1/AGT/ADAM17/SOCS5/RTN4/TGFA/NCK2/DGKD/RAB7A/EPGN/EREG/AREG/BTC/GAB1/FBXW7/EGFR/SHC3/ABL1/PLCE1/AFAP1L2/PIK3C2A/PTPRJ/CUL5/CBL/GPRC5A/PTPRR/RPS6KA5/LGMN/AKT1/IQGAP1/PDPK1/CDH13/GRB7/DUSP3/SOX9/GRB2/TGFB1/ACP4/MMP9/MAPK1/REPS2",44
"GO:0046849","GO:0046849","bone remodeling","32/3609","75/14366",0.000655202049272702,0.0242205983691913,0.0204441515604149,"EPHA2/NCDN/CTSK/GPR137B/INPP5D/MITF/CSF1R/GJA1/TNFAIP3/EGFR/PTN/SFRP1/IL7/TMEM64/CTHRC1/EXT1/TNFRSF11B/SYK/ADAM8/TPP1/MDK/GPR137/LTBP3/P2RX7/NF1/PLEKHM1/ITGB3/TNFRSF11A/ACP5/TGFB1/RAC2/ATP6AP1",32
"GO:0008015","GO:0008015","blood circulation","128/3609","396/14366",0.000655473259824153,0.0242205983691913,0.0204441515604149,"MTOR/AGTRAP/HTR1D/SLC9A1/CYP2J2/PDE4B/ATP1A1/NOS1AP/RGS4/ATP1B1/RGS2/ADORA1/TGFB2/AGT/ID2/WDR35/FKBP1B/EHD3/CALM2/ASB3/TBC1D8/STAT1/PER2/HRH1/PPARG/THRB/CACNA1D/MME/SHOX2/NMU/RAP1GDS1/GUCY1B1/VEGFC/ADAMTS16/ISL1/PDE4D/HMGCR/F2R/F2RL1/ERAP1/KCNN2/SGCD/NKX2-5/HRH2/FOXC1/BMP6/EDN1/PPARD/TBX18/BVES/GJA1/CCN2/SGK1/RPS6KA2/EGFR/CACNA2D1/SEMA3A/COL1A2/DOCK4/KCNH2/STC1/ANGPT1/EXT1/TJP2/PCSK5/CELF2/PRKG1/KCNMA1/RNLS/HTR7/MYOF/GSTO1/ADM/PIK3C2A/EXT2/PTPRJ/VEGFB/GRK2/KCNE3/ARHGAP42/C3AR1/PTPRO/PDE3A/SPX/KCNJ8/KCNMB4/ATP2B1/P2RX4/EDNRB/FERMT2/GCH1/CALM1/AKT1/SMAD3/CORO2B/ANPEP/ABAT/EMP2/E2F4/ATP2A3/JUP/GJC1/HOXB2/SCPEP1/TBX2/ACE/ROCK1/DSG2/SMAD7/NEDD4L/PRKACA/KLF2/TGFB1/DMPK/CALM3/TRPM4/MKKS/ADA/NTSR1/HMOX1/PLA2G6/PDGFB/CYB5R3/ADM2/APLN/AVPR2/MECP2/TAFAZZIN",128
